-0.871027 1.102129
-0.868697 1.117561
-0.857642 1.061937
-0.853079 1.066839
-0.873834 1.100185
-0.848497 1.108271
-0.842588 1.090620
-0.849325 1.064931
-0.835734 1.065212
-0.842772 1.052684
-0.837955 1.012940
-0.865004 1.024154
-0.801948 0.966026
-0.809127 0.945346
-0.823024 0.955567
-0.819449 0.929561
-0.862795 0.976288
-0.916214 0.991706
-0.878437 0.996648
-0.823323 1.115543
-0.845164 1.062459
-0.827542 1.118259
-0.805656 1.125189
-0.788152 1.123389
-0.860319 1.128105
-0.871268 1.119872
-0.895903 1.134388
-0.843148 1.079539
-0.848468 1.163532
-0.839438 1.142537
-0.799524 1.111840
-0.809428 1.145485
-0.801749 1.138678
-0.854343 1.149491
-0.827759 1.173423
-0.842865 1.182267
-0.843707 1.225425
-0.821239 1.226082
-0.850422 1.195499
-0.864236 1.224101
-0.848273 1.219555
-0.817911 1.145997
-0.809454 1.170761
-0.826998 1.179367
-0.848828 1.161358
-0.804080 1.180747
-0.760708 1.182873
-0.799023 1.145346
-0.836354 1.177779
-0.840545 1.198137
-0.851685 1.196834
-0.899009 1.169068
-0.922092 1.164216
-0.960230 1.204025
-0.914171 1.140930
-0.875356 1.140272
-0.899216 1.109044
-0.854620 1.139866
-0.916758 1.120762
-0.906760 1.072981
-0.904595 1.105919
-0.862757 1.153547
-0.850316 1.112554
-0.829332 1.111862
-0.813260 1.079160
-0.858639 1.088821
-0.870098 1.070692
-0.846920 1.112917
-0.841906 1.041320
-0.879549 1.073749
-0.825820 1.068985
-0.846648 1.114996
-0.793668 1.096713
-0.792465 1.081293
-0.812728 1.079158
-0.811713 1.125451
-0.808788 1.139551
-0.825394 1.114358
-0.855033 1.132794
-0.834408 1.129320
-0.838318 1.095346
-0.831643 1.105299
-0.801026 1.147016
-0.820384 1.203432
-0.846631 1.193808
-0.818527 1.186640
-0.825760 1.194401
-0.874437 1.211707
-0.871351 1.209288
-0.865305 1.131951
-0.906443 1.143560
-0.886746 1.102535
-0.917037 1.163727
-0.906779 1.158922
-0.870777 1.171350
-0.895277 1.168600
-0.862804 1.171505
-0.870918 1.214314
-0.925141 1.232316
-0.884101 1.213221
-0.866839 1.187484
-0.949286 1.186649
-0.894911 1.191206
-0.878599 1.221300
-0.923564 1.242912
-0.906171 1.240865
-0.921513 1.251054
-0.934894 1.286213
-0.908053 1.260672
-0.881295 1.285879
-0.851903 1.328355
-0.865919 1.323090
-0.855839 1.359976
-0.810205 1.374253
-0.896393 1.311992
-0.909929 1.295727
-0.834617 1.270086
-0.844973 1.307205
-0.827807 1.254049
-0.788968 1.278590
-0.843591 1.273780
-0.837574 1.255315
-0.862576 1.243238
-0.828208 1.260768
-0.834731 1.300089
-0.813379 1.285360
-0.808019 1.280249
-0.786029 1.297601
-0.828022 1.298574
-0.823276 1.305207
-0.794548 1.276958
-0.784274 1.293930
-0.804477 1.291088
-0.843740 1.234712
-0.825545 1.183625
-0.870022 1.178258
-0.814711 1.186042
-0.854593 1.156868
-0.866167 1.152510
-0.847132 1.152605
-0.842766 1.161048
-0.859788 1.164444
-0.828481 1.160091
-0.841656 1.189772
-0.816647 1.220325
-0.860268 1.179177
-0.856286 1.200618
-0.844635 1.182548
-0.838541 1.181931
-0.865243 1.151407
-0.932259 1.151092
-0.989175 1.115134
-0.998812 1.117299
-1.007899 1.115310
-1.023292 1.108537
-1.040658 1.108018
-1.074918 1.076721
-1.056820 1.076495
-1.062622 1.113887
-1.072831 1.080683
-1.046118 1.046968
-1.030544 1.029897
-1.115264 1.108744
-1.083764 1.087411
-1.068443 1.092944
-1.070706 1.115689
-1.029772 1.118374
-1.058042 1.151099
-1.060414 1.189359
-1.035991 1.143506
-1.104715 1.162126
-1.135861 1.165755
-1.183970 1.138930
-1.162028 1.126231
-1.146048 1.186973
-1.158955 1.198272
-1.106702 1.243911
-1.095187 1.230573
-1.048212 1.259756
-1.045393 1.326496
-1.062108 1.264811
-1.069907 1.251866
-1.085670 1.241062
-1.073292 1.241979
-1.086280 1.236847
-1.086147 1.283144
-1.077190 1.281214
-1.065741 1.306905
-1.055331 1.277777
-1.048552 1.217152
-1.077013 1.226940
-1.146854 1.250450
-1.187935 1.297925
-1.145632 1.321419
-1.156554 1.283488
-1.187917 1.243996
-1.167278 1.269496
-1.167307 1.285719
-1.214899 1.282261
-1.258321 1.265003
-1.276898 1.303658
-1.247763 1.251106
-1.265304 1.252585
-1.267891 1.234659
-1.237433 1.273220
-1.218551 1.279894
-1.208373 1.274104
-1.244423 1.272392
-1.260063 1.248096
-1.193308 1.258247
-1.204914 1.258542
-1.183486 1.239539
-1.197941 1.263188
-1.177111 1.225716
-1.152234 1.243273
-1.173993 1.212926
-1.196797 1.203275
-1.152251 1.114652
-1.096747 1.115933
-1.099812 1.098621
-1.090744 1.098108
-1.164180 1.076958
-1.163584 1.123922
-1.101807 1.139656
-1.086303 1.113867
-1.080274 1.094517
-1.078364 1.057470
-1.101908 1.041885
-1.094410 1.072099
-1.118350 1.092202
-1.158174 1.072115
-1.186400 1.076074
-1.216106 1.109502
-1.189332 1.083443
-1.152992 1.103620
-1.150145 1.106156
-1.162370 1.108045
-1.137426 1.145308
-1.129484 1.108092
-1.132307 1.063309
-1.191375 1.089973
-1.228379 1.031005
-1.193931 1.104194
-1.210294 1.085587
-1.146735 1.156810
-1.146051 1.135932
-1.168528 1.191345
-1.146196 1.134900
-1.132442 1.131174
-1.130667 1.135767
-1.174394 1.144771
-1.180817 1.142888
-1.181753 1.095201
-1.207750 1.116678
-1.230057 1.093417
-1.166750 1.031686
-1.152117 1.031890
-1.117548 1.053309
-1.133654 1.069730
-1.131836 1.029516
-1.189746 1.045175
-1.195217 1.091825
-1.186508 1.139279
-1.216486 1.139513
-1.243452 1.125633
-1.228744 1.152158
-1.236823 1.125568
-1.267628 1.057825
-1.249045 1.033388
-1.292669 1.010023
-1.293494 0.988480
-1.303186 1.022460
-1.327920 1.038834
-1.294398 1.038646
-1.323399 1.079268
-1.329422 1.070164
-1.315110 1.080563
-1.295471 1.048392
-1.282000 1.032998
-1.256353 1.010888
-1.254497 1.064507
-1.221557 1.060157
-1.234921 1.101077
-1.248157 1.097092
-1.233844 1.106287
-1.212731 1.087013
-1.243686 1.101309
-1.265759 1.119849
-1.248510 1.129926
-1.231384 1.128125
-1.277244 1.114475
-1.251920 1.146494
-1.215242 1.148594
-1.212478 1.118173
-1.164465 1.141756
-1.149531 1.135517
-1.147900 1.156495
-1.140785 1.165115
-1.179727 1.128290
-1.120352 1.143050
-1.154478 1.170639
-1.182641 1.155241
-1.154756 1.134215
-1.165508 1.102383
-1.165047 1.085960
-1.150334 1.106393
-1.112135 1.120515
-1.174055 1.134743
-1.232347 1.091980
-1.235879 1.122491
-1.222971 1.134962
-1.237343 1.121647
-1.230451 1.113479
-1.218157 1.062070
-1.203620 1.127313
-1.186056 1.146484
-1.144738 1.145241
-1.192774 1.092721
-1.168288 1.074371
-1.170005 1.092019
-1.162058 1.098277
-1.176005 1.178295
-1.182670 1.170615
-1.192426 1.187161
-1.198972 1.194170
-1.182144 1.196845
-1.165276 1.185171
-1.244005 1.181647
-1.239980 1.242059
-1.236247 1.218366
-1.216061 1.236483
-1.236192 1.208589
-1.246029 1.241507
-1.214320 1.218171
-1.228674 1.265307
-1.263450 1.254108
-1.294212 1.249696
-1.281039 1.261098
-1.325562 1.222856
-1.336894 1.197846
-1.272787 1.195112
-1.314075 1.164978
-1.264854 1.183547
-1.318520 1.205202
-1.325157 1.207385
-1.328177 1.189506
-1.303994 1.245761
-1.301334 1.175682
-1.261557 1.233916
-1.319348 1.202310
-1.326004 1.238889
-1.302391 1.256234
-1.333682 1.239473
-1.375737 1.265478
-1.350279 1.294273
-1.398004 1.278520
-1.413468 1.267677
-1.441515 1.267605
-1.399600 1.278452
-1.432741 1.245504
-1.405946 1.254400
-1.394870 1.198664
-1.426410 1.217348
-1.419575 1.253200
-1.430575 1.294776
-1.451733 1.247836
-1.462505 1.250872
-1.448811 1.226860
-1.469722 1.237798
-1.466046 1.233821
-1.404076 1.215055
-1.426636 1.202556
-1.457401 1.238748
-1.439969 1.276497
-1.409237 1.264873
-1.414922 1.232212
-1.424811 1.283490
-1.394548 1.284394
-1.409964 1.275393
-1.436806 1.328840
-1.408786 1.370016
-1.400153 1.322137
-1.360075 1.328156
-1.377194 1.316633
-1.387735 1.268074
-1.374050 1.275700
-1.407246 1.280060
-1.363406 1.253655
-1.342627 1.263899
-1.342930 1.242600
-1.362805 1.277711
-1.305441 1.307842
-1.300409 1.321029
-1.354607 1.270500
-1.337157 1.251482
-1.344298 1.245949
-1.352793 1.221984
-1.298182 1.207982
-1.301237 1.203944
-1.278547 1.197313
-1.290656 1.178610
-1.243009 1.218972
-1.232793 1.211241
-1.194302 1.263811
-1.199412 1.279337
-1.165397 1.310143
-1.183286 1.287639
-1.231252 1.256154
-1.227591 1.251563
-1.210779 1.249333
-1.211448 1.249912
-1.214020 1.237200
-1.190217 1.252585
-1.164488 1.203964
-1.101751 1.195616
-1.121731 1.198309
-1.146091 1.195445
-1.188354 1.178606
-1.155690 1.174760
-1.146367 1.174224
-1.119851 1.180777
-1.115916 1.184474
-1.065808 1.204889
-1.075414 1.225444
-1.116290 1.238016
-1.136935 1.219898
-1.143955 1.259542
-1.153527 1.295359
-1.154883 1.321566
-1.154929 1.345509
-1.129810 1.351015
-1.144216 1.328452
-1.146682 1.322108
-1.181937 1.340889
-1.097233 1.349839
-1.106339 1.300683
-1.109886 1.264381
-1.144349 1.316646
-1.138315 1.291362
-1.140218 1.313544
-1.142423 1.351703
-1.104620 1.408381
-1.079540 1.406512
-1.101321 1.360572
-1.056156 1.382765
-1.073633 1.418401
-1.075880 1.387045
-0.995006 1.378776
-1.015330 1.390145
-0.988078 1.371743
-1.028745 1.365288
-0.996025 1.352240
-0.978571 1.362001
-1.005728 1.340182
-0.970776 1.326062
-0.956839 1.368006
-0.974482 1.393654
-0.989001 1.354061
-0.959158 1.347404
-0.942893 1.341224
-0.992423 1.326932
-0.979152 1.328766
-1.008778 1.260215
-1.011823 1.244093
-0.983999 1.207165
-0.990638 1.210918
-0.992230 1.251562
-0.995960 1.229607
-0.956513 1.203837
-0.948275 1.220963
-0.950653 1.200475
-0.956531 1.201133
-0.960964 1.196892
-0.918439 1.142650
-0.917115 1.143782
-0.937571 1.159992
-0.930935 1.147083
-0.915861 1.142662
-0.911702 1.118705
-0.875753 1.156391
-0.854739 1.105367
-0.858700 1.103161
-0.794451 1.082855
-0.815383 1.098377
-0.817472 1.059400
-0.819661 1.112315
-0.849116 1.110334
-0.828226 1.094542
-0.881810 1.098881
-0.915742 1.043775
-0.885432 1.097899
-0.919150 1.081138
-0.904153 1.106451
-0.877921 1.128236
-0.907591 1.089765
-0.950429 1.070218
-0.967186 1.104097
-0.971259 1.063973
-1.002290 1.102350
-0.997948 1.121566
-1.011446 1.072953
-0.963322 1.043754
-0.944817 1.004401
-0.852486 1.030623
-0.883977 1.050631
-0.893963 1.031449
-0.922933 1.077978
-0.896654 1.132338
-0.874733 1.148913
-0.840485 1.130503
-0.856663 1.092063
-0.853556 1.135160
-0.853073 1.106460
-0.876691 1.099751
-0.839818 1.095262
-0.868967 1.116245
-0.898394 1.125426
-0.969693 1.135411
-0.966156 1.127085
-0.928060 1.114362
-0.912521 1.141565
-0.919587 1.145276
-0.891399 1.140446
-0.892977 1.093586
-0.875677 1.119371
-0.856765 1.164807
-0.875954 1.145075
-0.862419 1.095319
-0.911488 1.122961
-0.903418 1.065708
-0.858153 1.110911
-0.865896 1.122955
-0.852976 1.118331
-0.869307 1.053111
-0.877814 1.086615
-0.878109 1.100088
-0.860712 1.110891
-0.880365 1.090136
-0.816769 1.139188
-0.895779 1.137037
-0.937405 1.123930
-0.919317 1.100266
-0.938018 1.101213
-0.900594 1.161016
-0.922364 1.114762
-0.920216 1.138524
-0.958699 1.111599
-0.962086 1.099542
-0.964887 1.091201
-1.009276 1.065769
-0.967532 1.146835
-1.012479 1.150995
-0.977957 1.102464
-0.985524 1.140172
-0.995368 1.170000
-0.954039 1.150998
-0.969747 1.122789
-0.981105 1.122882
-0.995182 1.096217
-0.963736 1.123133
-0.951003 1.143553
-0.944535 1.133241
-0.946247 1.124053
-0.976583 1.142900
-0.979885 1.092998
-0.980305 1.066196
-0.952135 1.011726
-0.960936 0.983794
-0.999888 0.970275
-1.057806 0.987127
-1.023676 0.953718
-1.062383 0.939353
-1.000814 0.961698
-1.046905 0.997973
-1.072793 1.010648
-1.046098 1.015719
-1.045894 1.025401
-1.064717 1.032751
-1.100168 1.068893
-1.053752 1.011116
-1.023745 0.976605
-1.018566 0.970045
-1.035318 0.965255
-1.076658 0.995678
-1.054704 1.037980
-1.063259 1.025047
-1.048281 1.038175
-1.040492 1.048262
-1.040369 1.097801
-1.005694 1.070061
-1.007234 1.076278
-1.009768 1.040991
-0.978816 1.042236
-0.986515 1.116162
-1.006173 1.120987
-1.014753 1.113833
-1.056332 1.114791
-1.061694 1.170781
-1.101327 1.198785
-1.102290 1.193146
-1.064747 1.182983
-1.035029 1.176464
-1.051448 1.209475
-1.057328 1.207881
-1.062769 1.183237
-1.053193 1.261334
-1.004845 1.245639
-1.044905 1.225894
-1.049812 1.235583
-1.012397 1.253775
-1.002225 1.267280
-0.986849 1.242761
-0.955281 1.234871
-0.995476 1.246309
-1.011870 1.206877
-1.006535 1.234131
-1.030034 1.225144
-1.027112 1.218811
-1.067836 1.215507
-1.063156 1.173016
-1.071502 1.166524
-1.059545 1.210416
-1.040562 1.203188
-1.071857 1.203789
-1.078242 1.203366
-1.095137 1.190283
-1.087210 1.186567
-1.103839 1.191729
-1.112427 1.189638
-1.159749 1.210011
-1.148327 1.169801
-1.167903 1.122318
-1.195363 1.118808
-1.218962 1.093278
-1.211655 1.077176
-1.189152 1.108471
-1.172853 1.114494
-1.179724 1.158702
-1.079852 1.161063
-1.153269 1.162326
-1.165474 1.107760
-1.165680 1.115062
-1.199364 1.085861
-1.233278 1.069435
-1.232543 1.140151
-1.218413 1.111273
-1.236673 1.090391
-1.180498 1.081246
-1.188609 1.051740
-1.198927 1.028272
-1.145433 1.006379
-1.201544 1.010203
-1.129056 1.049481
-1.085383 1.139474
-1.140552 1.121769
-1.124279 1.134212
-1.095453 1.123574
-1.143369 1.082256
-1.149028 1.097709
-1.160554 1.092046
-1.161246 1.100498
-1.166308 1.124033
-1.166981 1.104738
-1.181089 1.138327
-1.196067 1.182701
-1.142824 1.189846
-1.202213 1.168919
-1.174173 1.191040
-1.169503 1.230583
-1.160571 1.233304
-1.132591 1.260267
-1.136437 1.210961
-1.159312 1.232759
-1.140668 1.240756
-1.134517 1.204549
-1.135720 1.237113
-1.137609 1.253792
-1.142539 1.253780
-1.126322 1.251691
-1.140109 1.259729
-1.130538 1.295024
-1.152748 1.259597
-1.108661 1.277528
-1.082762 1.290123
-1.116979 1.272764
-1.097315 1.218622
-1.091820 1.221595
-1.099532 1.256549
-1.086057 1.257243
-1.081682 1.257582
-1.020782 1.248486
-1.023505 1.300430
-1.032350 1.341079
-1.014876 1.384037
-1.074446 1.387564
-1.071772 1.383030
-1.091274 1.399141
-1.086712 1.421080
-1.088818 1.438314
-1.121756 1.400839
-1.106034 1.420220
-1.079364 1.399788
-1.112933 1.342570
-1.123324 1.374480
-1.123428 1.393163
-1.095471 1.432853
-1.094312 1.452448
-1.125846 1.435308
-1.084476 1.446930
-1.135119 1.456740
-1.124645 1.428356
-1.147151 1.486384
-1.199076 1.472250
-1.179485 1.454159
-1.200197 1.438446
-1.173033 1.418840
-1.130329 1.423385
-1.181506 1.438110
-1.173429 1.430674
-1.207163 1.393159
-1.181459 1.453885
-1.144495 1.481179
-1.098057 1.482752
-1.129811 1.481562
-1.129150 1.434894
-1.117525 1.460304
-1.078672 1.448187
-1.136842 1.472601
-1.144291 1.486055
-1.120328 1.474442
-1.072670 1.452544
-1.013595 1.460277
-1.091241 1.441236
-1.088985 1.434078
-1.122769 1.430837
-1.076051 1.470173
-1.124519 1.458516
-1.128879 1.490152
-1.127998 1.518880
-1.077816 1.506894
-1.065611 1.513154
-1.105313 1.500667
-1.095673 1.539359
-1.096320 1.487483
-1.055118 1.467768
-1.010884 1.473534
-0.995178 1.472069
-1.044448 1.470798
-1.022590 1.435317
-1.016063 1.495398
-0.992909 1.463840
-1.053960 1.458167
-1.077520 1.400135
-1.049878 1.432668
-1.048241 1.472908
-1.074111 1.457971
-1.076886 1.449438
-1.076622 1.467151
-1.073116 1.465618
-1.072247 1.478419
-1.085552 1.466031
-1.054082 1.453180
-1.080934 1.423531
-1.082075 1.388032
-1.032051 1.376748
-1.006636 1.407143
-0.998814 1.439703
-1.006051 1.431190
-1.047566 1.457835
-1.016594 1.471042
-1.005306 1.468330
-1.043855 1.538407
-1.079068 1.485871
-1.072885 1.484415
-1.065110 1.495031
-1.105305 1.490417
-1.080275 1.452660
-1.075747 1.452101
-1.071400 1.428870
-1.050047 1.473498
-1.069929 1.477486
-1.025907 1.490922
-1.000152 1.516757
-1.043278 1.553552
-1.011413 1.547312
-1.001903 1.566759
-0.991085 1.552955
-1.016515 1.564168
-1.041150 1.552978
-1.017881 1.553787
-1.030273 1.623796
-1.048539 1.610340
-0.996796 1.606782
-0.996056 1.632430
-0.959499 1.639688
-0.998559 1.642211
-0.920580 1.643699
-0.952423 1.646207
-0.971463 1.609353
-0.997162 1.667533
-0.969972 1.676309
-0.920870 1.694759
-0.898583 1.754504
-0.896510 1.741732
-0.924202 1.761897
-0.949750 1.738488
-0.947902 1.724339
-0.905871 1.734760
-0.920007 1.779651
-0.971372 1.794310
-0.975552 1.835631
-1.044047 1.823903
-1.028864 1.775463
-1.053925 1.812008
-1.021084 1.886775
-1.033511 1.871356
-1.033825 1.872304
-1.083159 1.897303
-1.065245 1.910454
-1.071434 1.936480
-1.075638 1.977007
-1.084731 1.983652
-1.035887 1.968966
-1.026791 2.017100
-1.031532 1.962432
-1.072953 2.002619
-1.070979 1.960315
-1.068657 1.950615
-1.067834 2.002901
-1.062346 2.022359
-1.114684 1.997477
-1.095665 1.968756
-1.101615 2.012268
-1.109045 1.997292
-1.113386 1.923673
-1.097678 1.962828
-1.088169 1.932414
-1.086739 1.898348
-1.044830 1.913515
-1.010907 1.956950
-1.005337 1.970774
-0.936765 1.975122
-0.912712 1.986851
-0.921574 2.041288
-0.931075 2.000329
-0.958917 2.028209
-0.927105 2.029767
-0.933020 2.061129
-0.923604 1.966078
-0.918509 1.964036
-0.902104 1.980650
-0.917336 1.970170
-0.929413 1.975725
-0.946683 1.986503
-0.928647 1.971103
-0.968317 2.016364
-0.928451 2.000127
-0.959651 1.961559
-0.984978 1.874896
-0.944374 1.918500
-0.952625 1.939476
-0.921459 1.966259
-0.904586 1.926085
-0.828382 1.897113
-0.827993 1.901555
-0.884437 1.899036
-0.889009 1.909926
-0.888666 1.922786
-0.894508 1.947592
-0.850300 1.939178
-0.830160 1.956826
-0.823554 1.994824
-0.881048 1.925517
-0.906947 1.899075
-0.981698 1.888953
-0.969823 1.866178
-0.939421 1.853204
-0.900307 1.838011
-0.921730 1.870952
-0.947168 1.910905
-0.925173 1.893741
-0.906512 1.910565
-0.939991 1.942850
-0.906836 1.958440
-0.890472 1.959173
-0.903809 1.959238
-0.905510 1.951738
-0.884197 1.930465
-0.902714 2.000994
-0.951340 2.031440
-0.965680 2.020371
-0.923836 1.982930
-0.870168 1.991920
-0.887911 1.989088
-0.875136 1.962445
-0.865133 1.996502
-0.855355 1.972588
-0.846429 1.938552
-0.926849 1.943859
-0.939437 1.898015
-0.948196 1.943723
-0.931209 1.976137
-0.971497 1.987215
-0.991763 1.942094
-0.969122 1.942715
-1.002228 1.991645
-1.019381 1.967409
-1.046446 1.955935
-1.048590 1.977770
-1.029553 1.998846
-1.032596 1.978713
-1.093734 2.063634
-1.063121 2.048452
-1.062359 1.990265
-1.030514 2.000677
-1.074045 1.992727
-1.032437 2.030212
-1.013107 2.021443
-1.001711 2.060187
-0.984165 2.058103
-1.000634 2.099098
-0.991949 2.070405
-1.000152 2.086984
-0.990574 2.059814
-1.044495 2.040985
-1.036349 2.061989
-1.058212 2.062698
-1.049086 2.105187
-1.058033 2.094544
-1.065709 2.124555
-1.038885 2.120325
-0.984536 2.084511
-1.058844 2.109620
-1.083929 2.121711
-1.078106 2.106022
-1.066456 2.121492
-1.029400 2.136187
-1.018775 2.107341
-1.034507 2.108502
-1.016719 2.131459
-1.041961 2.093077
-0.983683 2.131202
-0.986795 2.119606
-0.997785 2.128563
