120	1.20
	0.000000	0.000000	0.000000
docking_megadock/pdb_2.pdb	21.022499	-5.159500	13.867499
docking_megadock/snx_pose4.pdb	-1.637001	1.602000	45.548000
2.356194	0.899350	-2.069907	12	10	99	3500.89
0.523599	1.374601	-2.456031	15	9	111	3495.85
-1.832596	1.756530	-2.105156	10	8	96	3493.39
-2.617994	2.138223	1.678323	101	11	109	3481.20
-2.356194	1.869911	2.701025	5	15	98	3478.31
-2.617994	1.599406	1.426070	8	0	103	3476.95
-0.261799	0.910508	1.903534	5	10	102	3474.67
-2.094395	0.866955	-0.931351	109	17	116	3474.54
-3.141593	0.906588	1.252948	7	2	103	3470.84
-1.308997	1.756530	-2.105156	8	14	97	3469.68
-3.141593	1.982574	-1.115518	103	117	103	3468.52
-1.047198	2.187132	-0.479875	119	18	108	3467.89
-3.141593	1.448123	-2.163292	106	10	105	3467.63
-1.308997	1.982574	-1.115518	14	115	102	3465.68
0.000000	1.812176	0.656819	8	112	98	3465.05
-2.356194	1.440580	2.260026	2	113	107	3460.86
1.832596	0.850607	-1.335383	8	16	99	3452.00
1.308997	1.045978	0.343692	115	17	102	3451.83
-2.617994	1.555207	1.708892	116	20	105	3447.21
-0.523599	1.732874	-0.951685	113	108	100	3442.91
-0.523599	0.419640	2.974122	11	119	106	3440.89
-1.047198	2.478122	2.609777	108	110	104	3438.26
1.308997	2.349581	-2.702517	105	112	106	3436.19
-0.785398	0.419640	2.974122	9	117	106	3429.04
-2.617994	0.914445	2.687814	21	7	114	3428.90
-2.879793	1.869911	2.701025	7	13	98	3428.81
2.617994	0.496451	0.593859	6	1	103	3424.91
2.356194	0.992645	-1.723759	10	13	98	3420.38
-1.832596	2.588535	-2.976617	0	16	95	3419.96
-2.617994	2.704512	1.488683	1	13	95	3418.97
-1.570796	2.881233	-2.582574	2	15	94	3418.65
1.832596	0.203748	0.590255	0	114	107	3418.27
-3.141593	1.050534	3.042579	110	116	109	3413.95
-1.832596	1.766067	2.153843	3	8	98	3412.42
0.000000	0.929350	-2.910676	12	8	108	3411.99
2.356194	2.063651	-2.044600	20	9	113	3409.67
-3.141593	1.756530	-2.105156	105	7	103	3408.98
1.832596	2.115563	0.685730	13	6	96	3407.62
1.570796	2.863997	0.549740	19	13	112	3405.54
1.570796	0.619654	-2.216909	1	15	111	3405.06
-3.141593	1.904882	-1.478089	3	13	92	3400.51
-3.141593	0.203748	0.590255	10	5	104	3389.93
-0.785398	1.218453	2.777284	15	115	117	3389.17
2.356194	0.379747	-1.713059	13	14	102	3388.28
-0.785398	0.297065	2.160177	8	115	106	3387.13
-0.785398	0.458961	-0.107937	6	12	106	3386.08
-1.570796	1.756530	-2.105156	10	11	97	3385.55
-0.523599	2.063651	-2.044600	109	110	102	3384.95
-2.879793	1.256302	0.062705	11	117	110	3384.68
2.879793	0.866395	-2.492918	15	9	100	3381.16
-2.356194	1.374601	-2.456031	8	9	95	3375.16
-2.617994	1.766067	2.153843	7	0	100	3372.26
-2.094395	1.554776	0.100351	12	8	110	3372.06
1.047198	2.041297	-2.664597	104	115	104	3368.03
-2.356194	2.033014	2.977192	103	11	106	3367.22
-2.617994	1.574060	2.783565	5	16	100	3362.20
-0.523599	2.760637	2.781135	2	7	93	3359.62
-2.617994	0.906588	1.252948	8	3	103	3356.63
2.617994	2.579248	-2.364801	1	105	106	3355.52
1.832596	2.073035	2.027405	11	119	99	3354.04
1.570796	0.929350	-2.910676	1	110	100	3353.94
-0.261799	1.662363	0.915448	3	10	99	3350.38
-0.261799	1.135813	-2.658866	14	6	110	3350.19
-1.308997	1.696674	-1.253233	110	15	110	3343.21
-1.047198	2.247462	0.191623	18	119	109	3334.79
2.617994	1.948085	-2.363031	1	115	96	3330.61
-1.308997	1.658653	-2.409879	105	113	106	3327.87
0.523599	1.448123	-2.163292	15	9	113	3324.76
-2.356194	1.569311	-3.003978	2	14	97	3319.01
-0.785398	1.569311	-3.003978	14	3	110	3318.82
0.785398	1.870545	-2.976234	8	15	115	3316.51
-3.141593	1.218453	2.777284	109	116	109	3308.76
0.523599	0.992645	-1.723759	104	118	104	3306.33
1.308997	2.579248	-2.364801	102	116	106	3301.90
2.356194	1.766067	2.153843	12	3	100	3296.27
-1.047198	1.168678	2.108595	6	3	102	3295.68
-1.047198	1.869911	2.701025	99	9	110	3294.59
2.094395	2.115563	0.685730	14	7	96	3289.56
-3.141593	2.396274	-1.959260	119	114	95	3288.85
-2.094395	1.448123	-2.163292	7	8	95	3285.36
0.523599	0.929350	-2.910676	111	107	106	3284.24
0.000000	2.724429	-0.348782	107	9	96	3283.50
2.617994	2.041297	-2.664597	3	113	97	3283.45
1.832596	2.349581	-2.702517	110	11	109	3282.83
2.356194	1.014500	0.906702	5	114	107	3282.63
-1.047198	1.450119	-2.739050	5	112	105	3282.09
2.879793	1.195355	1.200319	4	115	105	3280.61
-0.261799	2.104282	-0.813972	110	108	104	3277.91
-3.141593	1.310100	1.488307	7	1	103	3277.05
2.879793	1.014500	0.906702	3	116	103	3273.48
-2.617994	2.588535	-2.976617	109	115	102	3269.02
-2.094395	1.569311	-3.003978	0	16	97	3265.96
-1.832596	0.571433	-1.188419	101	116	107	3265.19
-1.308997	2.343981	-1.040456	117	18	112	3264.44
-0.785398	1.391910	3.030322	13	2	109	3260.90
-1.047198	1.696674	-1.253233	108	13	110	3260.31
-0.523599	1.488617	1.159546	4	8	100	3258.45
1.308997	1.504028	0.636812	112	118	102	3255.16
2.356194	1.741644	-2.695914	108	11	109	3254.31
2.879793	2.455966	-0.641220	103	11	104	3251.34
-0.523599	2.356369	3.005869	14	7	109	3250.70
-2.617994	0.674054	1.013609	8	4	102	3250.46
-2.617994	0.571433	-1.188419	8	12	100	3246.53
0.000000	2.404280	-0.174044	103	7	109	3246.29
1.047198	0.831641	0.616218	111	113	109	3243.72
2.617994	0.866395	-2.492918	15	7	100	3243.12
-1.832596	1.836682	-0.676006	9	109	103	3242.32
1.832596	2.041297	-2.664597	8	5	94	3241.19
-0.261799	1.448123	-2.163292	108	12	98	3237.64
0.000000	0.615174	-0.666022	112	10	110	3236.69
-2.879793	1.948085	-2.363031	15	1	99	3235.19
1.832596	1.846342	-1.796954	6	11	94	3232.65
-2.356194	0.458961	-0.107937	107	15	117	3231.89
-2.617994	1.025536	1.576859	8	4	102	3230.92
-0.261799	2.180315	-1.357379	111	109	103	3230.71
-2.879793	1.045978	0.343692	12	119	108	3230.57
-2.356194	0.618092	2.539118	111	114	107	3228.36
-2.356194	1.574060	2.783565	3	17	100	3227.88
-0.785398	1.982574	-1.115518	17	1	101	3227.11
1.570796	2.588535	-2.976617	109	108	105	3226.53
2.094395	2.073035	2.027405	11	0	99	3224.39
-1.832596	1.683268	0.374177	12	9	109	3224.12
1.047198	1.606104	-0.451151	110	111	104	3221.68
-3.141593	1.450119	-2.739050	107	8	102	3219.65
0.261799	1.545873	-1.877082	18	115	108	3216.44
1.570796	0.961715	0.014085	114	17	99	3215.45
0.785398	1.766067	2.153843	3	14	106	3213.82
-3.141593	1.948085	-2.363031	106	6	102	3213.73
-0.785398	2.724429	-0.348782	11	7	93	3213.26
0.261799	1.413347	-1.339188	12	7	97	3212.67
-3.141593	0.080730	-2.622036	16	15	104	3212.60
1.832596	1.301460	-0.509251	9	4	95	3211.61
0.000000	2.979456	-1.009304	18	13	109	3211.49
2.617994	2.455966	-0.641220	104	12	103	3211.08
-1.308997	1.413347	-1.339188	105	112	101	3209.95
1.308997	1.413347	-1.339188	7	13	97	3209.54
-2.094395	1.846342	-1.796954	10	3	96	3207.37
2.094395	0.379747	-1.713059	14	13	102	3206.89
2.879793	1.135813	-2.658866	15	5	99	3206.30
-1.832596	1.195355	1.200319	11	9	105	3204.79
-1.832596	0.290380	-0.796960	7	18	110	3202.76
0.523599	1.658653	-2.409879	15	9	110	3200.32
2.617994	0.733948	3.021411	105	4	113	3199.44
2.879793	1.741644	-2.695914	5	116	96	3197.57
-1.308997	1.134796	2.434290	6	1	102	3196.68
0.523599	1.128190	-2.288622	16	9	113	3194.84
1.308997	0.458961	-0.107937	107	2	105	3192.77
1.047198	1.050534	3.042579	113	106	106	3192.56
-0.261799	2.588535	-2.976617	15	8	110	3191.46
-2.617994	1.569311	-3.003978	104	14	111	3191.31
-2.617994	2.251330	-2.330739	105	3	100	3190.90
2.356194	0.297065	2.160177	103	119	107	3190.51
0.000000	0.571433	-1.188419	4	14	109	3190.34
0.261799	0.992645	-1.723759	103	0	104	3189.16
-1.570796	1.662363	0.915448	11	9	107	3187.22
0.523599	1.367556	0.358405	8	117	96	3186.91
-3.141593	1.256302	0.062705	10	116	109	3185.08
-2.356194	1.982574	-1.115518	112	110	100	3184.28
0.785398	1.440580	2.260026	3	14	106	3183.06
-0.523599	1.504028	0.636812	3	7	97	3182.75
0.000000	1.310100	1.488307	5	10	104	3179.54
0.785398	1.741644	-2.695914	102	116	105	3176.03
-2.356194	1.870545	-2.976234	103	12	108	3175.15
-1.047198	0.419640	2.974122	17	10	1	3174.99
2.356194	2.455966	-0.641220	106	13	103	3174.45
0.261799	1.168678	2.108595	5	12	104	3174.33
-1.308997	0.906588	1.252948	116	17	118	3173.74
2.094395	1.766067	2.153843	11	1	100	3173.27
2.879793	0.685216	-1.712745	9	114	105	3172.55
-2.879793	0.914445	2.687814	21	4	114	3172.50
2.879793	2.104282	-0.813972	16	15	103	3171.10
0.523599	0.571433	-1.188419	6	118	95	3170.02
-1.570796	2.187132	-0.479875	19	3	115	3167.08
-0.785398	1.824694	1.850876	102	2	105	3162.43
1.047198	2.343981	-1.040456	6	111	99	3160.76
-3.141593	1.045978	0.343692	0	11	96	3160.01
-1.047198	0.961715	0.014085	18	112	111	3159.85
-2.094395	1.134796	2.434290	16	16	119	3158.37
-0.523599	0.685216	-1.712745	112	115	95	3156.94
-2.617994	1.741644	-2.695914	3	10	93	3152.61
2.879793	1.948085	-2.363031	3	115	96	3151.80
1.570796	0.709924	0.218797	118	22	115	3151.34
-1.047198	1.982574	-1.115518	105	14	107	3146.15
-1.832596	0.709924	0.218797	7	13	107	3145.38
-1.832596	1.904882	-1.478089	2	110	101	3145.29
-3.141593	1.374601	-2.456031	106	9	103	3144.27
0.523599	1.134497	-1.109631	4	4	93	3144.26
1.832596	2.247462	0.191623	20	116	109	3143.34
-1.047198	1.809167	1.213774	13	8	109	3143.22
-0.785398	1.741644	-2.695914	7	112	103	3141.46
1.570796	1.824694	1.850876	11	116	100	3140.65
0.261799	1.367556	0.358405	12	13	102	3139.74
-0.261799	1.506530	1.988858	5	11	105	3139.70
2.094395	0.418037	1.360082	14	112	115	3139.35
-2.356194	1.413430	2.550734	3	114	107	3139.26
-2.879793	1.448123	-2.163292	104	8	104	3139.25
0.000000	2.251330	-2.330739	10	0	97	3137.57
-2.356194	2.174483	2.653697	4	15	97	3137.20
-1.832596	1.998705	2.370472	4	8	97	3137.09
-1.570796	1.134796	2.434290	6	2	102	3135.00
1.832596	0.914445	2.687814	7	3	98	3134.06
2.617994	1.184361	0.625864	5	114	107	3131.94
-2.094395	1.545873	-1.877082	8	6	95	3130.92
-3.141593	0.615174	-0.666022	102	5	104	3129.35
0.261799	2.404280	-0.174044	108	5	96	3127.97
0.000000	1.448123	-2.163292	16	7	113	3126.60
1.832596	1.824694	1.850876	12	118	100	3125.47
0.000000	2.588535	-2.976617	3	6	94	3125.32
-2.356194	2.073035	2.027405	7	9	97	3124.74
-1.308997	0.418037	1.360082	5	108	111	3116.58
-1.308997	0.864993	2.278281	100	4	115	3115.71
-0.261799	2.356369	3.005869	13	9	113	3115.71
-2.879793	1.555207	1.708892	8	0	102	3115.68
-2.356194	2.704512	1.488683	0	13	96	3114.90
-3.141593	2.724429	-0.348782	4	6	92	3114.65
1.308997	0.831641	0.616218	112	114	109	3112.59
1.832596	0.370812	-2.547742	1	15	110	3111.92
-2.617994	2.174483	2.653697	6	14	97	3110.97
-0.261799	2.478122	2.609777	5	109	100	3110.22
2.879793	1.045978	0.343692	8	116	108	3109.20
2.617994	1.741644	-2.695914	4	115	96	3108.97
0.523599	2.881233	-2.582574	4	9	94	3108.74
0.000000	2.881233	-2.582574	16	8	111	3108.30
0.523599	1.766067	2.153843	4	13	107	3107.46
1.570796	2.349581	-2.702517	107	110	106	3106.55
0.261799	1.824694	1.850876	4	13	105	3106.52
-2.617994	1.195355	1.200319	7	2	103	3106.09
-2.356194	1.617114	-1.572037	102	11	104	3105.42
-1.308997	1.194549	-0.801900	1	108	103	3105.21
1.570796	2.073035	2.027405	10	117	99	3104.22
-2.617994	1.736875	3.023612	4	14	97	3103.65
0.261799	0.733948	3.021411	13	9	107	3103.55
0.523599	0.914445	2.687814	7	114	102	3103.47
-1.570796	1.658653	-2.409879	111	112	103	3103.29
-1.047198	0.685216	-1.712745	104	13	114	3103.18
2.356194	1.488617	1.159546	1	18	100	3102.03
-0.261799	0.929350	-2.910676	12	7	108	3100.97
-0.785398	0.929350	-2.910676	100	5	106	3100.61
-1.570796	0.733948	3.021411	2	22	108	3099.96
1.570796	0.992645	-1.723759	9	4	94	3099.53
-0.523599	1.413430	2.550734	18	117	112	3099.33
-1.570796	1.045978	0.343692	8	12	106	3098.20
2.356194	1.569311	-3.003978	108	9	108	3098.05
-0.785398	0.910508	1.903534	115	119	97	3097.78
-2.356194	1.846342	-1.796954	9	2	96	3096.42
-1.047198	0.619654	-2.216909	101	1	105	3093.88
0.523599	1.433411	-1.035986	14	10	99	3092.48
-0.523599	2.138223	1.678323	103	1	104	3092.31
2.879793	2.396274	-1.959260	0	106	103	3088.42
0.785398	1.658653	-2.409879	15	12	110	3086.52
-2.094395	0.615174	-0.666022	108	16	116	3085.55
2.879793	2.984978	1.954446	18	13	111	3085.38
0.000000	1.824694	1.850876	5	12	105	3084.77
-2.356194	0.914445	2.687814	111	114	106	3083.75
0.523599	0.850607	-1.335383	5	0	94	3082.70
1.832596	0.591903	2.010408	111	15	119	3082.63
-1.832596	0.733948	3.021411	5	22	108	3082.26
-1.570796	0.960688	-0.577532	11	12	113	3081.69
2.617994	0.080730	-2.622036	109	2	103	3079.93
-1.570796	2.251330	-2.330739	1	12	92	3079.92
-1.047198	1.732874	-0.951685	15	117	100	3079.55
-0.785398	1.766067	2.153843	118	10	99	3077.20
-2.879793	1.184361	0.625864	0	118	100	3076.87
-2.879793	0.615174	-0.666022	10	116	110	3076.53
-1.832596	2.247462	0.191623	0	23	98	3074.69
2.879793	0.615174	-0.666022	100	8	112	3074.47
-2.617994	1.450119	-2.739050	12	16	100	3074.35
1.832596	1.256302	0.062705	109	19	107	3074.09
-2.356194	0.866955	-0.931351	102	119	103	3073.59
-2.879793	1.391910	3.030322	109	1	101	3073.30
-2.879793	1.218453	2.777284	21	3	115	3069.25
-1.832596	1.504028	0.636812	11	8	107	3068.49
1.570796	1.506530	1.988858	4	115	99	3067.03
-0.523599	1.617114	-1.572037	9	3	95	3065.68
2.094395	2.704512	1.488683	106	10	102	3065.50
0.261799	1.218453	2.777284	14	11	1	3065.03
1.047198	2.863997	0.549740	109	9	95	3064.90
-0.523599	2.153910	-1.714959	109	109	103	3061.78
0.000000	1.545873	-1.877082	16	113	108	3061.09
-1.047198	2.343981	-1.040456	17	117	103	3060.05
-2.094395	1.732874	-0.951685	17	1	109	3059.46
-1.570796	1.433411	-1.035986	1	111	99	3059.24
-2.879793	1.214854	-1.966664	18	0	107	3058.68
0.000000	1.374601	-2.456031	15	7	111	3057.84
-0.523599	2.115563	0.685730	21	0	115	3057.63
2.617994	2.089241	-0.114193	3	12	93	3057.08
-2.356194	1.555207	1.708892	114	19	104	3056.75
-0.785398	0.619654	-2.216909	101	118	105	3054.08
-2.356194	1.599406	1.426070	114	19	106	3054.06
-1.047198	1.113094	-0.272241	17	112	110	3051.55
-1.308997	2.404280	-0.174044	19	0	108	3051.10
-0.785398	0.640596	-2.797608	113	18	104	3050.91
0.523599	1.242974	-2.977882	111	107	105	3048.81
-0.523599	2.664082	-1.071402	106	7	98	3047.92
-0.261799	0.080730	-2.622036	9	18	111	3047.78
1.570796	2.033014	2.977192	7	10	97	3045.51
-1.832596	0.615174	-0.666022	3	21	110	3045.11
-2.879793	2.138223	1.678323	103	13	109	3045.02
-2.879793	0.961715	0.014085	119	13	98	3044.35
-0.785398	2.760637	2.781135	14	9	110	3042.47
-1.308997	0.203748	0.590255	6	12	104	3041.99
0.000000	0.080730	-2.622036	9	17	109	3040.48
0.261799	1.135813	-2.658866	15	8	110	3040.04
-1.308997	1.699788	2.452890	11	118	108	3039.93
-2.617994	1.998705	2.370472	7	15	99	3039.56
1.570796	1.504028	0.636812	113	119	101	3038.16
-2.617994	1.301460	-0.509251	5	2	96	3037.80
2.617994	2.343981	-1.040456	17	13	102	3037.49
2.094395	1.045978	0.343692	114	114	108	3036.08
-1.308997	2.063651	-2.044600	12	11	98	3034.13
-2.617994	1.699788	2.452890	6	16	101	3033.84
0.523599	2.073035	2.027405	20	118	103	3030.59
-1.308997	1.135813	-2.658866	1	116	99	3030.10
-2.356194	0.290380	-0.796960	101	3	103	3029.71
-2.094395	1.741644	-2.695914	0	14	95	3027.76
0.000000	0.910508	1.903534	110	113	104	3026.67
-2.094395	1.696674	-1.253233	18	3	109	3026.60
-0.261799	1.982574	-1.115518	111	107	104	3025.41
-2.617994	1.184361	0.625864	14	7	109	3025.23
-2.617994	1.948085	-2.363031	105	3	101	3024.91
1.832596	1.766067	2.153843	12	0	101	3024.65
-1.308997	1.809167	1.213774	2	111	99	3024.61
-1.570796	1.741644	-2.695914	113	113	102	3023.75
1.047198	0.379747	-1.713059	1	15	111	3022.01
2.879793	1.756530	-2.105156	106	9	104	3021.98
2.879793	1.184361	0.625864	102	1	107	3021.82
-2.094395	1.113094	-0.272241	2	2	97	3021.27
-1.570796	0.419640	2.974122	0	114	105	3020.69
-3.141593	2.407836	1.410646	2	16	97	3020.51
0.523599	1.440580	2.260026	3	13	106	3020.04
1.570796	0.458961	-0.107937	9	8	99	3019.58
0.000000	1.413347	-1.339188	104	7	110	3018.90
-2.617994	0.762244	-0.273349	15	4	118	3018.37
1.832596	0.992645	-1.723759	11	5	95	3018.11
1.308997	2.153910	-1.714959	2	12	94	3017.35
-1.308997	2.664082	-1.071402	114	108	103	3017.05
1.047198	2.393226	1.857173	6	4	92	3015.99
-0.785398	0.992645	-1.723759	109	15	114	3014.50
-2.094395	1.367556	0.358405	12	8	109	3014.28
-2.356194	2.456751	-1.503343	1	115	94	3012.40
2.356194	2.187132	-0.479875	6	10	93	3012.39
-0.261799	1.310100	1.488307	4	9	102	3012.13
-1.832596	1.732874	-0.951685	18	2	109	3012.03
2.879793	2.187132	-0.479875	14	15	100	3011.77
-2.356194	2.180315	-1.357379	117	116	93	3011.18
0.000000	1.045978	0.343692	106	6	115	3011.04
2.356194	1.574060	2.783565	108	7	106	3010.58
-2.356194	1.909857	-0.381669	3	107	104	3010.51
-2.617994	1.134796	2.434290	22	5	117	3009.80
1.047198	1.218453	2.777284	114	13	0	3009.24
1.047198	1.184361	0.625864	116	18	104	3009.06
-1.832596	2.719179	-1.780644	115	110	102	3008.99
-2.094395	2.174483	2.653697	8	114	108	3008.65
-1.570796	2.664082	-1.071402	1	20	110	3008.50
-2.356194	1.218453	2.777284	1	113	107	3007.86
0.523599	0.762244	-0.273349	108	7	109	3007.84
1.570796	1.870545	-2.976234	113	109	102	3007.44
-0.523599	2.881233	-2.582574	119	21	108	3005.96
2.356194	1.325504	-1.671296	8	14	96	3005.52
1.047198	0.458961	-0.107937	108	3	104	3005.38
-1.832596	1.554776	0.100351	12	9	110	3005.13
0.261799	1.875281	0.107086	8	113	97	3005.04
-3.141593	0.899350	-2.069907	18	119	109	3003.62
2.094395	0.685216	-1.712745	11	13	100	3003.21
0.785398	1.448123	-2.163292	20	1	115	3002.88
-2.094395	2.456751	-1.503343	2	21	114	3002.84
-2.356194	1.450119	-2.739050	10	17	101	3002.56
2.879793	0.961715	0.014085	8	117	108	3002.13
1.047198	0.496451	0.593859	11	117	103	3000.11
-2.356194	1.367556	0.358405	14	7	110	2998.41
-2.879793	2.104282	-0.813972	113	18	111	2997.03
2.356194	2.579248	-2.364801	106	10	109	2996.81
1.047198	0.290380	-0.796960	6	110	105	2995.99
-0.523599	2.073035	2.027405	118	11	100	2994.91
-2.617994	1.391910	3.030322	21	6	113	2994.75
2.356194	1.948085	-2.363031	0	108	101	2994.72
-2.617994	2.073035	2.027405	7	9	97	2994.19
1.570796	2.089241	-0.114193	110	112	105	2992.41
-2.356194	2.637879	2.121598	103	117	101	2991.90
2.356194	1.214854	-1.966664	11	10	96	2991.52
-2.617994	1.134497	-1.109631	2	3	93	2991.49
-0.523599	1.662363	0.915448	5	110	100	2990.95
0.785398	2.343981	-1.040456	2	110	99	2989.44
2.617994	1.413430	2.550734	108	119	108	2989.44
0.785398	1.977582	0.969896	119	17	114	2989.09
-0.785398	1.242974	-2.977882	100	5	104	2988.46
-2.617994	0.458961	-0.107937	9	18	106	2988.34
2.356194	1.617114	-1.572037	1	20	115	2987.77
-1.308997	2.984978	1.954446	2	10	94	2987.26
-2.879793	2.174483	2.653697	104	14	105	2986.29
1.832596	0.640596	-2.797608	3	15	106	2985.92
0.261799	1.025536	1.576859	110	114	104	2985.90
1.047198	2.251330	-2.330739	103	118	104	2985.44
-1.832596	1.135813	-2.658866	109	114	103	2984.20
-2.356194	1.741644	-2.695914	1	12	94	2983.57
-2.879793	1.374601	-2.456031	106	9	103	2981.35
-0.261799	2.063651	-2.044600	2	113	96	2980.62
2.879793	2.251330	-2.330739	3	113	98	2980.35
0.261799	0.685216	-1.712745	104	117	105	2979.69
-0.785398	2.404280	-0.174044	0	17	105	2979.45
1.832596	2.455966	-0.641220	107	118	97	2978.49
0.000000	2.579248	-2.364801	102	12	112	2978.08
-1.308997	1.242974	-2.977882	3	113	104	2977.54
0.785398	1.050534	3.042579	111	106	107	2977.45
-1.047198	0.640596	-2.797608	100	7	108	2976.88
0.261799	1.870545	-2.976234	7	0	97	2975.65
1.308997	2.073035	2.027405	10	116	99	2972.59
-2.094395	0.929350	-2.910676	6	21	105	2972.37
-1.570796	0.080730	-2.622036	9	117	107	2972.33
1.308997	0.961715	0.014085	116	17	100	2971.97
1.308997	1.025536	1.576859	106	13	115	2971.88
1.570796	1.413347	-1.339188	6	14	97	2970.39
-2.879793	2.187132	-0.479875	115	19	114	2969.04
2.879793	1.335669	0.897240	3	115	105	2968.89
2.879793	2.180315	-1.357379	116	18	111	2968.75
-2.879793	0.899350	-2.069907	19	2	110	2968.47
-1.308997	0.080730	-2.622036	9	119	104	2967.72
1.308997	0.709924	0.218797	8	9	98	2967.46
0.261799	0.866955	-0.931351	19	3	105	2967.31
-2.879793	2.396274	-1.959260	5	111	99	2966.05
1.570796	2.041297	-2.664597	111	111	101	2965.11
-1.047198	0.929350	-2.910676	101	7	106	2964.55
2.356194	0.700570	1.559208	110	16	117	2963.63
0.785398	0.379747	-1.713059	2	14	110	2962.82
-2.356194	2.063651	-2.044600	12	2	97	2962.63
0.785398	2.396274	-1.959260	3	113	95	2962.56
0.523599	2.588535	-2.976617	13	13	101	2962.55
-0.523599	1.824694	1.850876	102	0	105	2962.15
-3.141593	2.063651	-2.044600	4	114	97	2960.70
-1.308997	1.555207	1.708892	12	7	107	2960.36
-2.094395	2.063651	-2.044600	12	3	97	2959.66
-1.570796	0.700570	1.559208	117	18	117	2959.47
0.523599	1.545873	-1.877082	7	119	94	2958.65
-1.047198	0.418037	1.360082	13	118	104	2958.48
1.308997	2.592629	0.909713	107	9	101	2957.68
-1.832596	1.448123	-2.163292	8	10	96	2957.43
1.570796	2.153910	-1.714959	2	13	95	2957.34
-1.832596	2.881233	-2.582574	19	11	109	2957.24
1.570796	0.370812	-2.547742	3	15	108	2955.98
0.000000	1.301460	-0.509251	114	13	106	2955.86
-2.879793	0.762244	-0.273349	1	15	99	2955.60
-1.047198	2.984978	1.954446	1	11	94	2955.26
-2.617994	0.640596	-2.797608	16	13	103	2955.11
-2.094395	2.033014	2.977192	4	14	96	2954.86
-1.570796	1.554776	0.100351	6	117	97	2954.62
1.832596	2.881233	-2.582574	11	6	95	2953.29
0.523599	1.569311	-3.003978	9	13	115	2952.75
